FileName,Tag,TagName,VR,Value
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,0030) : StudyTime;Time;System.Nullable`1[System.DateTime];24-11-2023 08:22:35
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,0031) : SeriesTime;Time;System.Nullable`1[System.DateTime];24-11-2023 13:10:20
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,0050) : AccessionNumber;ShortString;System.String;
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,0060) : Modality;CodeString;System.String;RTPLAN
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,0070) : Manufacturer;LongString;System.String;Varian Medical Systems
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,0080) : InstitutionName;LongString;System.String;Rigshospitalet
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,0081) : InstitutionAddress;ShortText;System.String;Blegdamsvej 9
DK-2100
København
Denmark
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,0090) : ReferringPhysicianName;PersonName;System.String;
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1010) : StationName;ShortString;System.String;RGHRHARIADB001
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,103E) : SeriesDescription;LongString;System.String;CM051H 0-40
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1040) : InstitutionalDepartmentName;LongString;System.String;Radioterapiklinikken
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1070) : OperatorsName;PersonName;System.String;Aleksandra Caranovic
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1090) : ManufacturerModelName;LongString;System.String;ARIA RadOnc
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0010,0010) : PatientName;PersonName;System.String;Lindblom^Eva
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0010,0020) : PatientID;LongString;System.String;2908550288
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0010,0030) : PatientBirthDate;Date;System.Nullable`1[System.DateTime];29-08-1955 00:00:00
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0010,0032) : PatientBirthTime;Time;System.Nullable`1[System.DateTime];24-11-2023 00:00:00
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0010,0040) : PatientSex;CodeString;System.String;F
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0018,1000) : DeviceSerialNumber;LongString;System.String;336529019833
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0018,1020) : SoftwareVersions;LongString;System.String;16.1.4
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0020,000D) : StudyInstanceUID;UniqueIdentifier;System.String;1.2.246.352.76.1.336529019833.521146.2310829075973
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0020,000E) : SeriesInstanceUID;UniqueIdentifier;System.String;1.2.246.352.71.2.336529019833.18080499.20230419131020
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0020,0010) : StudyID;ShortString;System.String;CT2
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0020,0011) : SeriesNumber;IntegerString;System.Int32;20
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0020,0052) : FrameOfReferenceUID;UniqueIdentifier;System.String;1.3.12.2.1107.5.1.4.67129.30000023041806302887300000010
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0020,1040) : PositionReferenceIndicator;LongString;System.String;
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0002) : RTPlanLabel;ShortString;System.String;CM051H 0-40
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0006) : RTPlanDate;Date;System.Nullable`1[System.DateTime];21-04-2023 00:00:00
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0007) : RTPlanTime;Time;System.Nullable`1[System.DateTime];24-11-2023 13:10:59
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,000A) : PlanIntent;CodeString;System.String;CURATIVE
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,000C) : RTPlanGeometry;CodeString;System.String;PATIENT
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0010) : DoseReferenceSequence;Sequence;EvilDICOM.Core.DICOMObject;DICOM Object [Unknown] : 10 Elements
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0012) : DoseReferenceNumber;IntegerString;System.Int32;1
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0013) : DoseReferenceUID;UniqueIdentifier;System.String;1.2.246.352.71.10.336529019833.1064317.20230418110601
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0014) : DoseReferenceStructureType;CodeString;System.String;SITE
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0016) : DoseReferenceDescription;LongString;System.String;1 H mamma
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0020) : DoseReferenceType;CodeString;System.String;TARGET
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0023) : DeliveryMaximumDose;DecimalString;System.Double;40,05
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0026) : TargetPrescriptionDose;DecimalString;System.Double;40,05
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0027) : TargetMaximumDose;DecimalString;System.Double;40,05
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3267,0010) : Unknown Tag;Unknown;System.Byte;86
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3267,1000) : Unknown Tag;Unknown;System.Byte;49
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0040) : ToleranceTableSequence;Sequence;EvilDICOM.Core.DICOMObject;DICOM Object [Unknown] : 9 Elements
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0042) : ToleranceTableNumber;IntegerString;System.Int32;1
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0043) : ToleranceTableLabel;ShortString;System.String;Normal
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0044) : GantryAngleTolerance;DecimalString;System.Double;0,5
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0046) : BeamLimitingDeviceAngleTolerance;DecimalString;System.Double;0,5
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0048) : BeamLimitingDeviceToleranceSequence;Sequence;EvilDICOM.Core.DICOMObject;DICOM Object [Unknown] : 2 Elements
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,004A) : BeamLimitingDevicePositionTolerance;DecimalString;System.Double;1
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00B8) : RTBeamLimitingDeviceType;CodeString;System.String;X
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,004A) : BeamLimitingDevicePositionTolerance;DecimalString;System.Double;1
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00B8) : RTBeamLimitingDeviceType;CodeString;System.String;ASYMX
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,004A) : BeamLimitingDevicePositionTolerance;DecimalString;System.Double;1
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00B8) : RTBeamLimitingDeviceType;CodeString;System.String;Y
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,004A) : BeamLimitingDevicePositionTolerance;DecimalString;System.Double;1
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00B8) : RTBeamLimitingDeviceType;CodeString;System.String;ASYMY
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,004C) : PatientSupportAngleTolerance;DecimalString;System.Double;3
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0051) : TableTopVerticalPositionTolerance;DecimalString;System.Double;40
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0052) : TableTopLongitudinalPositionTolerance;DecimalString;System.Double;20
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0053) : TableTopLateralPositionTolerance;DecimalString;System.Double;20
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0070) : FractionGroupSequence;Sequence;EvilDICOM.Core.DICOMObject;DICOM Object [Unknown] : 5 Elements
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0071) : FractionGroupNumber;IntegerString;System.Int32;1
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0078) : NumberOfFractionsPlanned;IntegerString;System.Int32;15
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0080) : NumberOfBeams;IntegerString;System.Int32;11
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00A0) : NumberOfBrachyApplicationSetups;IntegerString;System.Int32;0
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300C,0004) : ReferencedBeamSequence;Sequence;EvilDICOM.Core.DICOMObject;DICOM Object [Unknown] : 1 Elements
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300C,0006) : ReferencedBeamNumber;IntegerString;System.Int32;10
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300C,0006) : ReferencedBeamNumber;IntegerString;System.Int32;11
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0083) : Unknown Tag;Unknown;System.Byte;49
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0084) : BeamDose;DecimalString;System.Double;1,14512035010941
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0086) : BeamMeterset;DecimalString;System.Double;135,130309767799
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00C5) : Unknown Tag;Unknown;System.Byte;160
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300C,0006) : ReferencedBeamNumber;IntegerString;System.Int32;1
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,0010) : Unknown Tag;Unknown;System.Byte;86
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,1000) : Unknown Tag;Unknown;System.Byte;48
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,1010) : Unknown Tag;Unknown;System.Byte;49
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0083) : Unknown Tag;Unknown;System.Byte;49
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0084) : BeamDose;DecimalString;System.Double;0,09347921225383
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0086) : BeamMeterset;DecimalString;System.Double;11,1687298094385
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00C5) : Unknown Tag;Unknown;System.Byte;156
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300C,0006) : ReferencedBeamNumber;IntegerString;System.Int32;3
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,0010) : Unknown Tag;Unknown;System.Byte;86
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,1000) : Unknown Tag;Unknown;System.Byte;48
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,1010) : Unknown Tag;Unknown;System.Byte;49
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0083) : Unknown Tag;Unknown;System.Byte;49
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0084) : BeamDose;DecimalString;System.Double;0,09347921225383
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0086) : BeamMeterset;DecimalString;System.Double;9,73156154165166
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00C5) : Unknown Tag;Unknown;System.Byte;249
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300C,0006) : ReferencedBeamNumber;IntegerString;System.Int32;5
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,0010) : Unknown Tag;Unknown;System.Byte;86
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,1000) : Unknown Tag;Unknown;System.Byte;48
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,1010) : Unknown Tag;Unknown;System.Byte;49
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0083) : Unknown Tag;Unknown;System.Byte;49
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0084) : BeamDose;DecimalString;System.Double;0,05842450765864
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0086) : BeamMeterset;DecimalString;System.Double;9,87934089322281
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00C5) : Unknown Tag;Unknown;System.Byte;133
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300C,0006) : ReferencedBeamNumber;IntegerString;System.Int32;9
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,0010) : Unknown Tag;Unknown;System.Byte;86
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,1000) : Unknown Tag;Unknown;System.Byte;48
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,1010) : Unknown Tag;Unknown;System.Byte;49
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0083) : Unknown Tag;Unknown;System.Byte;49
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0084) : BeamDose;DecimalString;System.Double;0,81794310722101
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0086) : BeamMeterset;DecimalString;System.Double;108,792428277053
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00C5) : Unknown Tag;Unknown;System.Byte;88
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300C,0006) : ReferencedBeamNumber;IntegerString;System.Int32;2
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,0010) : Unknown Tag;Unknown;System.Byte;86
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,1000) : Unknown Tag;Unknown;System.Byte;48
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,1010) : Unknown Tag;Unknown;System.Byte;49
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0083) : Unknown Tag;Unknown;System.Byte;49
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0084) : BeamDose;DecimalString;System.Double;0,23369803063457
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0086) : BeamMeterset;DecimalString;System.Double;28,0916905808116
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00C5) : Unknown Tag;Unknown;System.Byte;76
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300C,0006) : ReferencedBeamNumber;IntegerString;System.Int32;8
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,0010) : Unknown Tag;Unknown;System.Byte;86
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,1000) : Unknown Tag;Unknown;System.Byte;48
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,1010) : Unknown Tag;Unknown;System.Byte;49
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0083) : Unknown Tag;Unknown;System.Byte;49
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0084) : BeamDose;DecimalString;System.Double;0,07010940919037
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0086) : BeamMeterset;DecimalString;System.Double;8,24101639289602
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00C5) : Unknown Tag;Unknown;System.Byte;197
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300C,0006) : ReferencedBeamNumber;IntegerString;System.Int32;4
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,0010) : Unknown Tag;Unknown;System.Byte;86
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,1000) : Unknown Tag;Unknown;System.Byte;48
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,1010) : Unknown Tag;Unknown;System.Byte;49
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0083) : Unknown Tag;Unknown;System.Byte;49
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0084) : BeamDose;DecimalString;System.Double;0,09347921225383
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0086) : BeamMeterset;DecimalString;System.Double;9,44870592632651
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00C5) : Unknown Tag;Unknown;System.Byte;100
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300C,0006) : ReferencedBeamNumber;IntegerString;System.Int32;6
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,0010) : Unknown Tag;Unknown;System.Byte;86
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,1000) : Unknown Tag;Unknown;System.Byte;48
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,1010) : Unknown Tag;Unknown;System.Byte;49
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0083) : Unknown Tag;Unknown;System.Byte;49
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0084) : BeamDose;DecimalString;System.Double;0,06426695842451
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0086) : BeamMeterset;DecimalString;System.Double;7,56423386589933
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00C5) : Unknown Tag;Unknown;System.Byte;157
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300C,0006) : ReferencedBeamNumber;IntegerString;System.Int32;7
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,0010) : Unknown Tag;Unknown;System.Byte;86
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,1000) : Unknown Tag;Unknown;System.Byte;48
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3249,1010) : Unknown Tag;Unknown;System.Byte;49
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00B0) : BeamSequence;Sequence;EvilDICOM.Core.DICOMObject;DICOM Object [Unknown] : 27 Elements
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,0070) : Manufacturer;LongString;System.String;Varian Medical Systems
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,0080) : InstitutionName;LongString;System.String;Rigshospitalet
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1040) : InstitutionalDepartmentName;LongString;System.String;Radioterapiklini
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1090) : ManufacturerModelName;LongString;System.String;TDS
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0018,1000) : DeviceSerialNumber;LongString;System.String;3898
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3002,0050) : PrimaryFluenceModeSequence;Sequence;EvilDICOM.Core.DICOMObject;DICOM Object [Unknown] : 1 Elements
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(3002,0051) : FluenceMode;CodeString;System.String;STANDARD
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00B2) : TreatmentMachineName;ShortString;System.String;Accelerator04
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00B3) : PrimaryDosimeterUnit;CodeString;System.String;MU
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00B4) : SourceAxisDistance;DecimalString;System.Double;1000
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00B6) : BeamLimitingDeviceSequence;Sequence;EvilDICOM.Core.DICOMObject;DICOM Object [Unknown] : 2 Elements
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00B8) : RTBeamLimitingDeviceType;CodeString;System.String;ASYMX
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00BC) : NumberOfLeafJawPairs;IntegerString;System.Int32;1
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00B8) : RTBeamLimitingDeviceType;CodeString;System.String;ASYMY
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,00BC) : NumberOfLeafJawPairs;IntegerString;System.Int32;1
